test,source,event,smoothed,eta,sampling_cap,phase,policy,additional_stations_b,metric,candidate,uniform,delta,piles
SKS03,SKS02,EQM_5,0,0.25,120,before_decay,boundary_retained,2,peak_load_error,0.20182884342313323,0.056374531670315156,0.14545431175281806,2
SKS03,SKS02,EQM_5,0,0.25,120,before_decay,boundary_retained,2,profile_nrmse,0.14754478890293815,0.25208964228752667,-0.10454485338458851,2
SKS03,SKS02,EQM_5,0,0.25,120,before_decay,boundary_retained,3,peak_depth_error,0.21428571428571425,0.14285714285714285,0.0714285714285714,2
SKS03,SKS02,EQM_5,0,0.25,120,before_decay,boundary_retained,3,peak_load_error,0.07382226223607846,0.11789150176826632,-0.04406923953218786,2
SKS03,SKS02,EQM_5,0,0.25,120,before_decay,boundary_retained,3,profile_nrmse,0.08006570274231488,0.17134859109043243,-0.09128288834811757,2
SKS03,SKS02,EQM_5,0,0.25,120,before_decay,boundary_retained,4,peak_depth_error,0.21428571428571427,0.07142857142857142,0.14285714285714285,2
SKS03,SKS02,EQM_5,0,0.25,120,before_decay,boundary_retained,4,peak_load_error,0.13059748740347651,0.02886326777437367,0.10173421962910284,2
SKS03,SKS02,EQM_5,0,0.25,120,before_decay,boundary_retained,4,profile_nrmse,0.0890735633092847,0.14160041012847333,-0.05252684681918863,2
SKS03,SKS02,EQM_5,0,0.25,120,before_decay,original,2,peak_depth_error,0.21428571428571425,0.14285714285714282,0.07142857142857142,2
SKS03,SKS02,EQM_5,0,0.25,120,before_decay,original,2,peak_load_error,0.07382226223607846,0.056374531670315156,0.01744773056576331,2
SKS03,SKS02,EQM_5,0,0.25,120,before_decay,original,2,profile_nrmse,0.18116858601353594,0.25208964228752667,-0.07092105627399073,2
SKS03,SKS02,EQM_5,0,0.25,120,before_decay,original,3,peak_depth_error,0.21428571428571427,0.14285714285714285,0.07142857142857142,2
SKS03,SKS02,EQM_5,0,0.25,120,before_decay,original,3,peak_load_error,0.13059748740347651,0.11789150176826632,0.012705985635210193,2
SKS03,SKS02,EQM_5,0,0.25,120,before_decay,original,3,profile_nrmse,0.11491450022239724,0.17134859109043243,-0.05643409086803521,2
SKS03,SKS02,EQM_5,0,0.25,120,before_decay,original,4,peak_depth_error,0.21428571428571427,0.07142857142857142,0.14285714285714285,2
SKS03,SKS02,EQM_5,0,0.25,120,before_decay,original,4,peak_load_error,0.13059748740347651,0.02886326777437367,0.10173421962910284,2
SKS03,SKS02,EQM_5,0,0.25,120,before_decay,original,4,profile_nrmse,0.0890735633092847,0.14160041012847333,-0.05252684681918863,2
SKS03,SKS02,EQM_5,0,0.25,120,shaking,boundary_retained,2,peak_depth_error,0.3571428571428571,0.3571428571428571,0.0,2
SKS03,SKS02,EQM_5,0,0.25,120,shaking,boundary_retained,2,peak_load_error,0.12461998779916593,0.15556638396522407,-0.030946396166058134,2
SKS03,SKS02,EQM_5,0,0.25,120,shaking,boundary_retained,2,profile_nrmse,0.11156963230677966,0.3141902467418286,-0.20262061443504895,2
SKS03,SKS02,EQM_5,0,0.25,120,shaking,boundary_retained,3,peak_depth_error,0.07142857142857142,0.14285714285714285,-0.07142857142857142,2
SKS03,SKS02,EQM_5,0,0.25,120,shaking,boundary_retained,3,peak_load_error,0.011675376193567443,0.12001305715258219,-0.10833768095901475,2
SKS03,SKS02,EQM_5,0,0.25,120,shaking,boundary_retained,3,profile_nrmse,0.06671912119337758,0.1809314245317531,-0.11421230333837552,2
SKS03,SKS02,EQM_5,0,0.25,120,shaking,boundary_retained,4,peak_depth_error,0.2857142857142857,0.2857142857142857,0.0,2
SKS03,SKS02,EQM_5,0,0.25,120,shaking,boundary_retained,4,peak_load_error,0.11147906759422856,0.07806836754984886,0.0334107000443797,2
SKS03,SKS02,EQM_5,0,0.25,120,shaking,boundary_retained,4,profile_nrmse,0.08553295621947142,0.16195761474749018,-0.07642465852801876,2
SKS03,SKS02,EQM_5,0,0.25,120,shaking,original,2,peak_depth_error,0.07142857142857142,0.3571428571428571,-0.2857142857142857,2
SKS03,SKS02,EQM_5,0,0.25,120,shaking,original,2,peak_load_error,0.011675376193567443,0.15556638396522407,-0.14389100777165661,2
SKS03,SKS02,EQM_5,0,0.25,120,shaking,original,2,profile_nrmse,0.20675818267920693,0.3141902467418286,-0.10743206406262168,2
SKS03,SKS02,EQM_5,0,0.25,120,shaking,original,3,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,2
SKS03,SKS02,EQM_5,0,0.25,120,shaking,original,3,peak_load_error,0.11147906759422856,0.12001305715258219,-0.008533989558353631,2
SKS03,SKS02,EQM_5,0,0.25,120,shaking,original,3,profile_nrmse,0.09867151661634027,0.1809314245317531,-0.08225990791541282,2
SKS03,SKS02,EQM_5,0,0.25,120,shaking,original,4,peak_depth_error,0.2857142857142857,0.2857142857142857,0.0,2
SKS03,SKS02,EQM_5,0,0.25,120,shaking,original,4,peak_load_error,0.11147906759422856,0.07806836754984886,0.0334107000443797,2
SKS03,SKS02,EQM_5,0,0.25,120,shaking,original,4,profile_nrmse,0.08553295621947142,0.16195761474749018,-0.07642465852801876,2
SKS03,SKS02,EQM_5,0,0.25,240,after_decay,boundary_retained,2,peak_depth_error,0.5714285714285714,0.14285714285714285,0.4285714285714285,2
SKS03,SKS02,EQM_5,0,0.25,240,after_decay,boundary_retained,2,peak_load_error,0.20876573560517953,0.03824691356355629,0.17051882204162322,2
SKS03,SKS02,EQM_5,0,0.25,240,after_decay,boundary_retained,2,profile_nrmse,0.13548384784425824,0.22624859875433775,-0.09076475091007952,2
SKS03,SKS02,EQM_5,0,0.25,240,after_decay,boundary_retained,3,peak_depth_error,0.2857142857142857,0.2142857142857143,0.0714285714285714,2
SKS03,SKS02,EQM_5,0,0.25,240,after_decay,boundary_retained,3,peak_load_error,0.09564194704935598,0.10950786736365933,-0.013865920314303351,2
SKS03,SKS02,EQM_5,0,0.25,240,after_decay,boundary_retained,3,profile_nrmse,0.07613051882816543,0.15265302752850018,-0.07652250870033477,2
SKS03,SKS02,EQM_5,0,0.25,240,after_decay,boundary_retained,4,peak_depth_error,0.21428571428571427,0.07142857142857145,0.14285714285714282,2
SKS03,SKS02,EQM_5,0,0.25,240,after_decay,boundary_retained,4,peak_load_error,0.12006549268641262,0.0009960335667855893,0.11906945911962703,2
SKS03,SKS02,EQM_5,0,0.25,240,after_decay,boundary_retained,4,profile_nrmse,0.07769240415057034,0.13165821653654539,-0.05396581238597506,2
SKS03,SKS02,EQM_5,0,0.25,240,after_decay,original,2,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,2
SKS03,SKS02,EQM_5,0,0.25,240,after_decay,original,2,peak_load_error,0.09564194704935598,0.03824691356355629,0.05739503348579969,2
SKS03,SKS02,EQM_5,0,0.25,240,after_decay,original,2,profile_nrmse,0.1456803016401311,0.22624859875433775,-0.08056829711420666,2
SKS03,SKS02,EQM_5,0,0.25,240,after_decay,original,3,peak_depth_error,0.21428571428571427,0.2142857142857143,-2.7755575615628914e-17,2
SKS03,SKS02,EQM_5,0,0.25,240,after_decay,original,3,peak_load_error,0.12006549268641262,0.10950786736365933,0.010557625322753278,2
SKS03,SKS02,EQM_5,0,0.25,240,after_decay,original,3,profile_nrmse,0.10152696022327348,0.15265302752850018,-0.051126067305226716,2
SKS03,SKS02,EQM_5,0,0.25,240,after_decay,original,4,peak_depth_error,0.21428571428571427,0.07142857142857145,0.14285714285714282,2
SKS03,SKS02,EQM_5,0,0.25,240,after_decay,original,4,peak_load_error,0.12006549268641262,0.0009960335667855893,0.11906945911962703,2
SKS03,SKS02,EQM_5,0,0.25,240,after_decay,original,4,profile_nrmse,0.07769240415057034,0.13165821653654539,-0.05396581238597506,2
SKS03,SKS02,EQM_5,0,0.25,240,before_decay,boundary_retained,2,peak_depth_error,0.5,0.14285714285714282,0.35714285714285715,2
SKS03,SKS02,EQM_5,0,0.25,240,before_decay,boundary_retained,2,peak_load_error,0.20184904694274802,0.057596011562828286,0.14425303537991974,2
SKS03,SKS02,EQM_5,0,0.25,240,before_decay,boundary_retained,2,profile_nrmse,0.147624807005921,0.25309254974329226,-0.10546774273737125,2
SKS03,SKS02,EQM_5,0,0.25,240,before_decay,boundary_retained,3,peak_depth_error,0.21428571428571425,0.14285714285714285,0.0714285714285714,2
SKS03,SKS02,EQM_5,0,0.25,240,before_decay,boundary_retained,3,peak_load_error,0.07394904838739413,0.11801803358678198,-0.044068985199387845,2
SKS03,SKS02,EQM_5,0,0.25,240,before_decay,boundary_retained,3,profile_nrmse,0.08022114939155285,0.17150143495482573,-0.09128028556327289,2
SKS03,SKS02,EQM_5,0,0.25,240,before_decay,boundary_retained,4,peak_depth_error,0.21428571428571427,0.07142857142857142,0.14285714285714285,2
SKS03,SKS02,EQM_5,0,0.25,240,before_decay,boundary_retained,4,peak_load_error,0.13062115295243573,0.03003807894578081,0.10058307400665492,2
SKS03,SKS02,EQM_5,0,0.25,240,before_decay,boundary_retained,4,profile_nrmse,0.08909412869574646,0.14206878125556577,-0.052974652559819306,2
SKS03,SKS02,EQM_5,0,0.25,240,before_decay,original,2,peak_depth_error,0.21428571428571425,0.14285714285714282,0.07142857142857142,2
SKS03,SKS02,EQM_5,0,0.25,240,before_decay,original,2,peak_load_error,0.07394904838739413,0.057596011562828286,0.016353036824565854,2
SKS03,SKS02,EQM_5,0,0.25,240,before_decay,original,2,profile_nrmse,0.18166376567867026,0.25309254974329226,-0.07142878406462198,2
SKS03,SKS02,EQM_5,0,0.25,240,before_decay,original,3,peak_depth_error,0.21428571428571427,0.14285714285714285,0.07142857142857142,2
SKS03,SKS02,EQM_5,0,0.25,240,before_decay,original,3,peak_load_error,0.13062115295243573,0.11801803358678198,0.012603119365653753,2
SKS03,SKS02,EQM_5,0,0.25,240,before_decay,original,3,profile_nrmse,0.11494843898836277,0.17150143495482573,-0.05655299596646297,2
SKS03,SKS02,EQM_5,0,0.25,240,before_decay,original,4,peak_depth_error,0.21428571428571427,0.07142857142857142,0.14285714285714285,2
SKS03,SKS02,EQM_5,0,0.25,240,before_decay,original,4,peak_load_error,0.13062115295243573,0.03003807894578081,0.10058307400665492,2
SKS03,SKS02,EQM_5,0,0.25,240,before_decay,original,4,profile_nrmse,0.08909412869574646,0.14206878125556577,-0.052974652559819306,2
SKS03,SKS02,EQM_5,0,0.25,240,shaking,boundary_retained,2,peak_depth_error,0.3571428571428571,0.3571428571428571,0.0,2
SKS03,SKS02,EQM_5,0,0.25,240,shaking,boundary_retained,2,peak_load_error,0.1264358415404067,0.16197840892729765,-0.03554256738689093,2
SKS03,SKS02,EQM_5,0,0.25,240,shaking,boundary_retained,2,profile_nrmse,0.11143673188905326,0.31566587923764755,-0.20422914734859432,2
SKS03,SKS02,EQM_5,0,0.25,240,shaking,boundary_retained,3,peak_depth_error,0.07142857142857142,0.14285714285714285,-0.07142857142857142,2
SKS03,SKS02,EQM_5,0,0.25,240,shaking,boundary_retained,3,peak_load_error,0.014089840876661016,0.12021813428675689,-0.10612829341009587,2
SKS03,SKS02,EQM_5,0,0.25,240,shaking,boundary_retained,3,profile_nrmse,0.06731345167958722,0.18102362273970862,-0.1137101710601214,2
SKS03,SKS02,EQM_5,0,0.25,240,shaking,boundary_retained,4,peak_depth_error,0.2857142857142857,0.1571428571428563,0.1285714285714294,2
SKS03,SKS02,EQM_5,0,0.25,240,shaking,boundary_retained,4,peak_load_error,0.11372876750068048,0.07794913650068472,0.03577963099999576,2
SKS03,SKS02,EQM_5,0,0.25,240,shaking,boundary_retained,4,profile_nrmse,0.08816663154914314,0.16162623187884304,-0.07345960032969989,2
SKS03,SKS02,EQM_5,0,0.25,240,shaking,original,2,peak_depth_error,0.07142857142857142,0.3571428571428571,-0.2857142857142857,2
SKS03,SKS02,EQM_5,0,0.25,240,shaking,original,2,peak_load_error,0.014089840876661016,0.16197840892729765,-0.14788856805063663,2
SKS03,SKS02,EQM_5,0,0.25,240,shaking,original,2,profile_nrmse,0.20706711076564582,0.31566587923764755,-0.10859876847200173,2
SKS03,SKS02,EQM_5,0,0.25,240,shaking,original,3,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,2
SKS03,SKS02,EQM_5,0,0.25,240,shaking,original,3,peak_load_error,0.11372876750068048,0.12021813428675689,-0.0064893667860764104,2
SKS03,SKS02,EQM_5,0,0.25,240,shaking,original,3,profile_nrmse,0.0990158919098795,0.18102362273970862,-0.08200773082982912,2
SKS03,SKS02,EQM_5,0,0.25,240,shaking,original,4,peak_depth_error,0.2857142857142857,0.1571428571428563,0.1285714285714294,2
SKS03,SKS02,EQM_5,0,0.25,240,shaking,original,4,peak_load_error,0.11372876750068048,0.07794913650068472,0.03577963099999576,2
SKS03,SKS02,EQM_5,0,0.25,240,shaking,original,4,profile_nrmse,0.08816663154914314,0.16162623187884304,-0.07345960032969989,2
SKS03,SKS02,EQM_5,0,0.5,120,after_decay,boundary_retained,2,peak_depth_error,0.5714285714285714,0.14285714285714285,0.4285714285714285,2
SKS03,SKS02,EQM_5,0,0.5,120,after_decay,boundary_retained,2,peak_load_error,0.218558748437781,0.03812915212799572,0.1804295963097853,2
SKS03,SKS02,EQM_5,0,0.5,120,after_decay,boundary_retained,2,profile_nrmse,0.14549854985761482,0.23427646817587267,-0.08877791831825785,2
SKS03,SKS02,EQM_5,0,0.5,120,after_decay,boundary_retained,3,peak_depth_error,0.2857142857142857,0.2142857142857143,0.0714285714285714,2
SKS03,SKS02,EQM_5,0,0.5,120,after_decay,boundary_retained,3,peak_load_error,0.09553870230372674,0.11575355519306908,-0.02021485288934234,2
SKS03,SKS02,EQM_5,0,0.5,120,after_decay,boundary_retained,3,profile_nrmse,0.07896239984853029,0.16078172465579957,-0.08181932480726928,2
SKS03,SKS02,EQM_5,0,0.5,120,after_decay,boundary_retained,4,peak_depth_error,0.21428571428571427,0.07142857142857145,0.14285714285714282,2
SKS03,SKS02,EQM_5,0,0.5,120,after_decay,boundary_retained,4,peak_load_error,0.12993943165193644,0.0007160991476020307,0.1292233325043344,2
SKS03,SKS02,EQM_5,0,0.5,120,after_decay,boundary_retained,4,profile_nrmse,0.08980688655095174,0.13487226214986012,-0.04506537559890837,2
SKS03,SKS02,EQM_5,0,0.5,120,after_decay,original,2,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,2
SKS03,SKS02,EQM_5,0,0.5,120,after_decay,original,2,peak_load_error,0.09553870230372674,0.03812915212799572,0.057409550175731024,2
SKS03,SKS02,EQM_5,0,0.5,120,after_decay,original,2,profile_nrmse,0.16790125807035783,0.23427646817587267,-0.06637521010551484,2
SKS03,SKS02,EQM_5,0,0.5,120,after_decay,original,3,peak_depth_error,0.21428571428571427,0.2142857142857143,-2.7755575615628914e-17,2
SKS03,SKS02,EQM_5,0,0.5,120,after_decay,original,3,peak_load_error,0.12993943165193644,0.11575355519306908,0.014185876458867356,2
SKS03,SKS02,EQM_5,0,0.5,120,after_decay,original,3,profile_nrmse,0.11283526403549338,0.16078172465579957,-0.04794646062030619,2
SKS03,SKS02,EQM_5,0,0.5,120,after_decay,original,4,peak_depth_error,0.21428571428571427,0.07142857142857145,0.14285714285714282,2
SKS03,SKS02,EQM_5,0,0.5,120,after_decay,original,4,peak_load_error,0.12993943165193644,0.0007160991476020307,0.1292233325043344,2
SKS03,SKS02,EQM_5,0,0.5,120,after_decay,original,4,profile_nrmse,0.08980688655095174,0.13487226214986012,-0.04506537559890837,2
SKS03,SKS02,EQM_5,0,0.5,120,before_decay,boundary_retained,2,peak_depth_error,0.42857142857142855,0.2857142857142857,0.14285714285714285,2
SKS03,SKS02,EQM_5,0,0.5,120,before_decay,boundary_retained,2,peak_load_error,0.1469137763401958,0.08697433583036274,0.05993944050983309,2
SKS03,SKS02,EQM_5,0,0.5,120,before_decay,boundary_retained,2,profile_nrmse,0.13410909438074886,0.2791098272947551,-0.1450007329140062,2
SKS03,SKS02,EQM_5,0,0.5,120,before_decay,boundary_retained,3,peak_depth_error,0.14285714285714282,0.21428571428571427,-0.07142857142857145,2
SKS03,SKS02,EQM_5,0,0.5,120,before_decay,boundary_retained,3,peak_load_error,0.010729946516659403,0.12678653123949132,-0.11605658472283192,2
SKS03,SKS02,EQM_5,0,0.5,120,before_decay,boundary_retained,3,profile_nrmse,0.07365789567883235,0.1793106843594931,-0.10565278868066076,2
SKS03,SKS02,EQM_5,0,0.5,120,before_decay,boundary_retained,4,peak_depth_error,0.3571428571428571,0.14285714285714285,0.21428571428571427,2
SKS03,SKS02,EQM_5,0,0.5,120,before_decay,boundary_retained,4,peak_load_error,0.1325002937323438,0.05313068971880182,0.07936960401354198,2
SKS03,SKS02,EQM_5,0,0.5,120,before_decay,boundary_retained,4,profile_nrmse,0.08557818081187905,0.15432557323616442,-0.06874739242428536,2
SKS03,SKS02,EQM_5,0,0.5,120,before_decay,original,2,peak_depth_error,0.14285714285714282,0.2857142857142857,-0.14285714285714288,2
SKS03,SKS02,EQM_5,0,0.5,120,before_decay,original,2,peak_load_error,0.010729946516659403,0.08697433583036274,-0.07624438931370334,2
SKS03,SKS02,EQM_5,0,0.5,120,before_decay,original,2,profile_nrmse,0.2064627073962682,0.2791098272947551,-0.07264711989848686,2
SKS03,SKS02,EQM_5,0,0.5,120,before_decay,original,3,peak_depth_error,0.3571428571428571,0.21428571428571427,0.14285714285714285,2
SKS03,SKS02,EQM_5,0,0.5,120,before_decay,original,3,peak_load_error,0.1325002937323438,0.12678653123949132,0.005713762492852468,2
SKS03,SKS02,EQM_5,0,0.5,120,before_decay,original,3,profile_nrmse,0.10965191224226536,0.1793106843594931,-0.06965877211722774,2
SKS03,SKS02,EQM_5,0,0.5,120,before_decay,original,4,peak_depth_error,0.3571428571428571,0.14285714285714285,0.21428571428571427,2
SKS03,SKS02,EQM_5,0,0.5,120,before_decay,original,4,peak_load_error,0.1325002937323438,0.05313068971880182,0.07936960401354198,2
SKS03,SKS02,EQM_5,0,0.5,120,before_decay,original,4,profile_nrmse,0.08557818081187905,0.15432557323616442,-0.06874739242428536,2
SKS03,SKS02,EQM_5,0,0.5,120,shaking,boundary_retained,2,peak_depth_error,0.3571428571428571,0.3571428571428571,0.0,2
SKS03,SKS02,EQM_5,0,0.5,120,shaking,boundary_retained,2,peak_load_error,0.12461998779916593,0.15556638396522407,-0.030946396166058134,2
SKS03,SKS02,EQM_5,0,0.5,120,shaking,boundary_retained,2,profile_nrmse,0.11156963230677966,0.3141902467418286,-0.20262061443504895,2
SKS03,SKS02,EQM_5,0,0.5,120,shaking,boundary_retained,3,peak_depth_error,0.07142857142857142,0.14285714285714285,-0.07142857142857142,2
SKS03,SKS02,EQM_5,0,0.5,120,shaking,boundary_retained,3,peak_load_error,0.011675376193567443,0.12001305715258219,-0.10833768095901475,2
SKS03,SKS02,EQM_5,0,0.5,120,shaking,boundary_retained,3,profile_nrmse,0.06671912119337758,0.1809314245317531,-0.11421230333837552,2
SKS03,SKS02,EQM_5,0,0.5,120,shaking,boundary_retained,4,peak_depth_error,0.2857142857142857,0.2857142857142857,0.0,2
SKS03,SKS02,EQM_5,0,0.5,120,shaking,boundary_retained,4,peak_load_error,0.11147906759422856,0.07806836754984886,0.0334107000443797,2
SKS03,SKS02,EQM_5,0,0.5,120,shaking,boundary_retained,4,profile_nrmse,0.08553295621947142,0.16195761474749018,-0.07642465852801876,2
SKS03,SKS02,EQM_5,0,0.5,120,shaking,original,2,peak_depth_error,0.07142857142857142,0.3571428571428571,-0.2857142857142857,2
SKS03,SKS02,EQM_5,0,0.5,120,shaking,original,2,peak_load_error,0.011675376193567443,0.15556638396522407,-0.14389100777165661,2
SKS03,SKS02,EQM_5,0,0.5,120,shaking,original,2,profile_nrmse,0.20675818267920693,0.3141902467418286,-0.10743206406262168,2
SKS03,SKS02,EQM_5,0,0.5,120,shaking,original,3,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,2
SKS03,SKS02,EQM_5,0,0.5,120,shaking,original,3,peak_load_error,0.11147906759422856,0.12001305715258219,-0.008533989558353631,2
SKS03,SKS02,EQM_5,0,0.5,120,shaking,original,3,profile_nrmse,0.09867151661634027,0.1809314245317531,-0.08225990791541282,2
SKS03,SKS02,EQM_5,0,0.5,120,shaking,original,4,peak_depth_error,0.2857142857142857,0.2857142857142857,0.0,2
SKS03,SKS02,EQM_5,0,0.5,120,shaking,original,4,peak_load_error,0.11147906759422856,0.07806836754984886,0.0334107000443797,2
SKS03,SKS02,EQM_5,0,0.5,120,shaking,original,4,profile_nrmse,0.08553295621947142,0.16195761474749018,-0.07642465852801876,2
SKS03,SKS02,EQM_5,0,0.5,240,after_decay,boundary_retained,2,peak_depth_error,0.5714285714285714,0.14285714285714285,0.4285714285714285,2
SKS03,SKS02,EQM_5,0,0.5,240,after_decay,boundary_retained,2,peak_load_error,0.21859832848456784,0.0381717645540359,0.1804265639305319,2
SKS03,SKS02,EQM_5,0,0.5,240,after_decay,boundary_retained,2,profile_nrmse,0.14577231837423688,0.23421954632796896,-0.0884472279537321,2
SKS03,SKS02,EQM_5,0,0.5,240,after_decay,boundary_retained,3,peak_depth_error,0.2857142857142857,0.2142857142857143,0.0714285714285714,2
SKS03,SKS02,EQM_5,0,0.5,240,after_decay,boundary_retained,3,peak_load_error,0.09557068570008731,0.11582650303064791,-0.020255817330560602,2
SKS03,SKS02,EQM_5,0,0.5,240,after_decay,boundary_retained,3,profile_nrmse,0.07898297187795741,0.16071427035596417,-0.08173129847800675,2
SKS03,SKS02,EQM_5,0,0.5,240,after_decay,boundary_retained,4,peak_depth_error,0.21428571428571427,0.07142857142857145,0.14285714285714282,2
SKS03,SKS02,EQM_5,0,0.5,240,after_decay,boundary_retained,4,peak_load_error,0.12996341495107294,0.0007808597388127872,0.12918255521226016,2
SKS03,SKS02,EQM_5,0,0.5,240,after_decay,boundary_retained,4,profile_nrmse,0.08986068610577766,0.13476538682269792,-0.04490470071692026,2
SKS03,SKS02,EQM_5,0,0.5,240,after_decay,original,2,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,2
SKS03,SKS02,EQM_5,0,0.5,240,after_decay,original,2,peak_load_error,0.09557068570008731,0.0381717645540359,0.057398921146051406,2
SKS03,SKS02,EQM_5,0,0.5,240,after_decay,original,2,profile_nrmse,0.16798669827154133,0.23421954632796896,-0.06623284805642761,2
SKS03,SKS02,EQM_5,0,0.5,240,after_decay,original,3,peak_depth_error,0.21428571428571427,0.2142857142857143,-2.7755575615628914e-17,2
SKS03,SKS02,EQM_5,0,0.5,240,after_decay,original,3,peak_load_error,0.12996341495107294,0.11582650303064791,0.014136911920425026,2
SKS03,SKS02,EQM_5,0,0.5,240,after_decay,original,3,profile_nrmse,0.11286152922731807,0.16071427035596417,-0.047852741128646105,2
SKS03,SKS02,EQM_5,0,0.5,240,after_decay,original,4,peak_depth_error,0.21428571428571427,0.07142857142857145,0.14285714285714282,2
SKS03,SKS02,EQM_5,0,0.5,240,after_decay,original,4,peak_load_error,0.12996341495107294,0.0007808597388127872,0.12918255521226016,2
SKS03,SKS02,EQM_5,0,0.5,240,after_decay,original,4,profile_nrmse,0.08986068610577766,0.13476538682269792,-0.04490470071692026,2
SKS03,SKS02,EQM_5,0,0.5,240,before_decay,boundary_retained,2,peak_depth_error,0.42857142857142855,0.2857142857142857,0.14285714285714285,2
SKS03,SKS02,EQM_5,0,0.5,240,before_decay,boundary_retained,2,peak_load_error,0.14335049242873613,0.09346701136451162,0.04988348106422451,2
SKS03,SKS02,EQM_5,0,0.5,240,before_decay,boundary_retained,2,profile_nrmse,0.13228666597511188,0.28189348916688906,-0.14960682319177718,2
SKS03,SKS02,EQM_5,0,0.5,240,before_decay,boundary_retained,3,peak_depth_error,0.17857142857142855,0.21428571428571427,-0.035714285714285726,2
SKS03,SKS02,EQM_5,0,0.5,240,before_decay,boundary_retained,3,peak_load_error,0.009575105658530519,0.12680328817631686,-0.11722818251778634,2
SKS03,SKS02,EQM_5,0,0.5,240,before_decay,boundary_retained,3,profile_nrmse,0.07358138253899821,0.1794232246168658,-0.10584184207786759,2
SKS03,SKS02,EQM_5,0,0.5,240,before_decay,boundary_retained,4,peak_depth_error,0.3571428571428571,0.14285714285714285,0.21428571428571427,2
SKS03,SKS02,EQM_5,0,0.5,240,before_decay,boundary_retained,4,peak_load_error,0.12960594541059714,0.05510361068807038,0.07450233472252676,2
SKS03,SKS02,EQM_5,0,0.5,240,before_decay,boundary_retained,4,profile_nrmse,0.08646707870083559,0.15476106724748226,-0.06829398854664667,2
SKS03,SKS02,EQM_5,0,0.5,240,before_decay,original,2,peak_depth_error,0.17857142857142855,0.2857142857142857,-0.10714285714285715,2
SKS03,SKS02,EQM_5,0,0.5,240,before_decay,original,2,peak_load_error,0.009575105658530519,0.09346701136451162,-0.0838919057059811,2
SKS03,SKS02,EQM_5,0,0.5,240,before_decay,original,2,profile_nrmse,0.20966678411588074,0.28189348916688906,-0.07222670505100831,2
SKS03,SKS02,EQM_5,0,0.5,240,before_decay,original,3,peak_depth_error,0.3571428571428571,0.21428571428571427,0.14285714285714285,2
SKS03,SKS02,EQM_5,0,0.5,240,before_decay,original,3,peak_load_error,0.12960594541059714,0.12680328817631686,0.0028026572342802966,2
SKS03,SKS02,EQM_5,0,0.5,240,before_decay,original,3,profile_nrmse,0.1087659547567894,0.1794232246168658,-0.07065726986007641,2
SKS03,SKS02,EQM_5,0,0.5,240,before_decay,original,4,peak_depth_error,0.3571428571428571,0.14285714285714285,0.21428571428571427,2
SKS03,SKS02,EQM_5,0,0.5,240,before_decay,original,4,peak_load_error,0.12960594541059714,0.05510361068807038,0.07450233472252676,2
SKS03,SKS02,EQM_5,0,0.5,240,before_decay,original,4,profile_nrmse,0.08646707870083559,0.15476106724748226,-0.06829398854664667,2
SKS03,SKS02,EQM_5,0,0.5,240,shaking,boundary_retained,2,peak_depth_error,0.3571428571428571,0.3571428571428571,0.0,2
SKS03,SKS02,EQM_5,0,0.5,240,shaking,boundary_retained,2,peak_load_error,0.1264358415404067,0.16197840892729765,-0.03554256738689093,2
SKS03,SKS02,EQM_5,0,0.5,240,shaking,boundary_retained,2,profile_nrmse,0.11143673188905326,0.31566587923764755,-0.20422914734859432,2
SKS03,SKS02,EQM_5,0,0.5,240,shaking,boundary_retained,3,peak_depth_error,0.07142857142857142,0.14285714285714285,-0.07142857142857142,2
SKS03,SKS02,EQM_5,0,0.5,240,shaking,boundary_retained,3,peak_load_error,0.014089840876661016,0.12021813428675689,-0.10612829341009587,2
SKS03,SKS02,EQM_5,0,0.5,240,shaking,boundary_retained,3,profile_nrmse,0.06731345167958722,0.18102362273970862,-0.1137101710601214,2
SKS03,SKS02,EQM_5,0,0.5,240,shaking,boundary_retained,4,peak_depth_error,0.2857142857142857,0.1571428571428563,0.1285714285714294,2
SKS03,SKS02,EQM_5,0,0.5,240,shaking,boundary_retained,4,peak_load_error,0.11372876750068048,0.07794913650068472,0.03577963099999576,2
SKS03,SKS02,EQM_5,0,0.5,240,shaking,boundary_retained,4,profile_nrmse,0.08816663154914314,0.16162623187884304,-0.07345960032969989,2
SKS03,SKS02,EQM_5,0,0.5,240,shaking,original,2,peak_depth_error,0.07142857142857142,0.3571428571428571,-0.2857142857142857,2
SKS03,SKS02,EQM_5,0,0.5,240,shaking,original,2,peak_load_error,0.014089840876661016,0.16197840892729765,-0.14788856805063663,2
SKS03,SKS02,EQM_5,0,0.5,240,shaking,original,2,profile_nrmse,0.20706711076564582,0.31566587923764755,-0.10859876847200173,2
SKS03,SKS02,EQM_5,0,0.5,240,shaking,original,3,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,2
SKS03,SKS02,EQM_5,0,0.5,240,shaking,original,3,peak_load_error,0.11372876750068048,0.12021813428675689,-0.0064893667860764104,2
