test,source,event,pile,smoothed,eta,sampling_cap,phase,policy,additional_stations_b,metric,candidate,uniform,delta,snapshots
SKS03,SKS02,EQM_3,3,0,0.75,240,before_decay,boundary_retained,2,peak_load_error,0.026506033889074958,0.34441508367913787,-0.3179090497900629,204
SKS03,SKS02,EQM_3,3,0,0.75,240,before_decay,boundary_retained,2,peak_depth_error,0.14285714285714285,0.2857142857142857,-0.14285714285714285,204
SKS03,SKS02,EQM_3,3,0,0.75,240,before_decay,original,3,profile_nrmse,0.1288627153388483,0.13351854244501984,-0.004655827106171545,204
SKS03,SKS02,EQM_3,3,0,0.75,240,before_decay,original,3,peak_load_error,0.026406657407883675,0.0,0.026406657407883675,204
SKS03,SKS02,EQM_3,3,0,0.75,240,before_decay,original,3,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,204
SKS03,SKS02,EQM_3,3,0,0.75,240,before_decay,boundary_retained,3,profile_nrmse,0.11156664858456788,0.13351854244501984,-0.02195189386045196,204
SKS03,SKS02,EQM_3,3,0,0.75,240,before_decay,boundary_retained,3,peak_load_error,0.025967035560915393,0.0,0.025967035560915393,204
SKS03,SKS02,EQM_3,3,0,0.75,240,before_decay,boundary_retained,3,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,204
SKS03,SKS02,EQM_3,3,0,0.75,240,before_decay,original,4,profile_nrmse,0.06548340045025167,0.13047889812055657,-0.06499549767030491,204
SKS03,SKS02,EQM_3,3,0,0.75,240,before_decay,original,4,peak_load_error,0.026406657407883675,0.0,0.026406657407883675,204
SKS03,SKS02,EQM_3,3,0,0.75,240,before_decay,original,4,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,204
SKS03,SKS02,EQM_3,3,0,0.75,240,before_decay,boundary_retained,4,profile_nrmse,0.06548340045025167,0.13047889812055657,-0.06499549767030491,204
SKS03,SKS02,EQM_3,3,0,0.75,240,before_decay,boundary_retained,4,peak_load_error,0.026406657407883675,0.0,0.026406657407883675,204
SKS03,SKS02,EQM_3,3,0,0.75,240,before_decay,boundary_retained,4,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,204
SKS03,SKS02,EQM_3,3,0,0.75,240,after_decay,original,2,profile_nrmse,0.16672576333697461,0.3048757146912777,-0.1381499513543031,240
SKS03,SKS02,EQM_3,3,0,0.75,240,after_decay,original,2,peak_load_error,0.026675954790167034,0.27544221993432905,-0.248766265144162,240
SKS03,SKS02,EQM_3,3,0,0.75,240,after_decay,original,2,peak_depth_error,0.14285714285714285,0.2857142857142857,-0.14285714285714285,240
SKS03,SKS02,EQM_3,3,0,0.75,240,after_decay,boundary_retained,2,profile_nrmse,0.11187686827681473,0.3048757146912777,-0.192998846414463,240
SKS03,SKS02,EQM_3,3,0,0.75,240,after_decay,boundary_retained,2,peak_load_error,0.026675954790167034,0.27544221993432905,-0.248766265144162,240
SKS03,SKS02,EQM_3,3,0,0.75,240,after_decay,boundary_retained,2,peak_depth_error,0.14285714285714285,0.2857142857142857,-0.14285714285714285,240
SKS03,SKS02,EQM_3,3,0,0.75,240,after_decay,original,3,profile_nrmse,0.12980367735760426,0.15382796620135517,-0.024024288843750907,240
SKS03,SKS02,EQM_3,3,0,0.75,240,after_decay,original,3,peak_load_error,0.026675954790167034,0.0,0.026675954790167034,240
SKS03,SKS02,EQM_3,3,0,0.75,240,after_decay,original,3,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,240
SKS03,SKS02,EQM_3,3,0,0.75,240,after_decay,boundary_retained,3,profile_nrmse,0.1050655160001749,0.15382796620135517,-0.048762450201180266,240
SKS03,SKS02,EQM_3,3,0,0.75,240,after_decay,boundary_retained,3,peak_load_error,0.026675954790167034,0.0,0.026675954790167034,240
SKS03,SKS02,EQM_3,3,0,0.75,240,after_decay,boundary_retained,3,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,240
SKS03,SKS02,EQM_3,3,0,0.75,240,after_decay,original,4,profile_nrmse,0.05528973454943811,0.15207841821941834,-0.09678868366998022,240
SKS03,SKS02,EQM_3,3,0,0.75,240,after_decay,original,4,peak_load_error,0.026675954790167034,0.0,0.026675954790167034,240
SKS03,SKS02,EQM_3,3,0,0.75,240,after_decay,original,4,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,240
SKS03,SKS02,EQM_3,3,0,0.75,240,after_decay,boundary_retained,4,profile_nrmse,0.05528973454943811,0.15207841821941834,-0.09678868366998022,240
SKS03,SKS02,EQM_3,3,0,0.75,240,after_decay,boundary_retained,4,peak_load_error,0.026675954790167034,0.0,0.026675954790167034,240
SKS03,SKS02,EQM_3,3,0,0.75,240,after_decay,boundary_retained,4,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,240
SKS03,SKS02,EQM_3,3,1,0.25,120,shaking,original,2,profile_nrmse,0.22676595456238832,0.2018081683610447,0.024957786201343618,120
SKS03,SKS02,EQM_3,3,1,0.25,120,shaking,original,2,peak_load_error,0.0,0.2110661885124413,-0.2110661885124413,120
SKS03,SKS02,EQM_3,3,1,0.25,120,shaking,original,2,peak_depth_error,0.0,0.14285714285714285,-0.14285714285714285,120
SKS03,SKS02,EQM_3,3,1,0.25,120,shaking,boundary_retained,2,profile_nrmse,0.11928258758250038,0.2018081683610447,-0.08252558077854433,120
SKS03,SKS02,EQM_3,3,1,0.25,120,shaking,boundary_retained,2,peak_load_error,0.13372967887067372,0.2110661885124413,-0.07733650964176758,120
SKS03,SKS02,EQM_3,3,1,0.25,120,shaking,boundary_retained,2,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,120
SKS03,SKS02,EQM_3,3,1,0.25,120,shaking,original,3,profile_nrmse,0.12513616197476196,0.10454908185136365,0.020587080123398313,120
SKS03,SKS02,EQM_3,3,1,0.25,120,shaking,original,3,peak_load_error,0.13372967887067372,0.07995931125401186,0.05377036761666186,120
SKS03,SKS02,EQM_3,3,1,0.25,120,shaking,original,3,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,120
SKS03,SKS02,EQM_3,3,1,0.25,120,shaking,boundary_retained,3,profile_nrmse,0.07079458897854733,0.10454908185136365,-0.033754492872816316,120
SKS03,SKS02,EQM_3,3,1,0.25,120,shaking,boundary_retained,3,peak_load_error,0.0,0.07995931125401186,-0.07995931125401186,120
SKS03,SKS02,EQM_3,3,1,0.25,120,shaking,boundary_retained,3,peak_depth_error,0.0,0.14285714285714285,-0.14285714285714285,120
SKS03,SKS02,EQM_3,3,1,0.25,120,shaking,original,4,profile_nrmse,0.09245643649095431,0.10410224270069587,-0.011645806209741566,120
SKS03,SKS02,EQM_3,3,1,0.25,120,shaking,original,4,peak_load_error,0.13372967887067372,0.07995931125401186,0.05377036761666186,120
SKS03,SKS02,EQM_3,3,1,0.25,120,shaking,original,4,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,120
SKS03,SKS02,EQM_3,3,1,0.25,120,shaking,boundary_retained,4,profile_nrmse,0.09245643649095431,0.10410224270069587,-0.011645806209741566,120
SKS03,SKS02,EQM_3,3,1,0.25,120,shaking,boundary_retained,4,peak_load_error,0.13372967887067372,0.07995931125401186,0.05377036761666186,120
SKS03,SKS02,EQM_3,3,1,0.25,120,shaking,boundary_retained,4,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,120
SKS03,SKS02,EQM_3,3,1,0.25,120,before_decay,original,2,profile_nrmse,0.18961700492660677,0.2671375156971134,-0.07752051077050665,55
SKS03,SKS02,EQM_3,3,1,0.25,120,before_decay,original,2,peak_load_error,0.02867369579638496,0.3427481533804483,-0.3140744575840633,55
SKS03,SKS02,EQM_3,3,1,0.25,120,before_decay,original,2,peak_depth_error,0.14285714285714285,0.2857142857142857,-0.14285714285714285,55
SKS03,SKS02,EQM_3,3,1,0.25,120,before_decay,boundary_retained,2,profile_nrmse,0.11081531543077455,0.2671375156971134,-0.15632220026633886,55
SKS03,SKS02,EQM_3,3,1,0.25,120,before_decay,boundary_retained,2,peak_load_error,0.02874748158621319,0.3427481533804483,-0.3140006717942351,55
SKS03,SKS02,EQM_3,3,1,0.25,120,before_decay,boundary_retained,2,peak_depth_error,0.14285714285714285,0.2857142857142857,-0.14285714285714285,55
SKS03,SKS02,EQM_3,3,1,0.25,120,before_decay,original,3,profile_nrmse,0.12962257808691233,0.13341777226343896,-0.0037951941765266284,55
SKS03,SKS02,EQM_3,3,1,0.25,120,before_decay,original,3,peak_load_error,0.02874748158621319,0.0,0.02874748158621319,55
SKS03,SKS02,EQM_3,3,1,0.25,120,before_decay,original,3,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,55
SKS03,SKS02,EQM_3,3,1,0.25,120,before_decay,boundary_retained,3,profile_nrmse,0.11105478957339239,0.13341777226343896,-0.022362982690046565,55
SKS03,SKS02,EQM_3,3,1,0.25,120,before_decay,boundary_retained,3,peak_load_error,0.02867369579638496,0.0,0.02867369579638496,55
SKS03,SKS02,EQM_3,3,1,0.25,120,before_decay,boundary_retained,3,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,55
SKS03,SKS02,EQM_3,3,1,0.25,120,before_decay,original,4,profile_nrmse,0.06473050190671008,0.1318556969661659,-0.06712519505945581,55
SKS03,SKS02,EQM_3,3,1,0.25,120,before_decay,original,4,peak_load_error,0.02874748158621319,0.0,0.02874748158621319,55
SKS03,SKS02,EQM_3,3,1,0.25,120,before_decay,original,4,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,55
SKS03,SKS02,EQM_3,3,1,0.25,120,before_decay,boundary_retained,4,profile_nrmse,0.06473050190671008,0.1318556969661659,-0.06712519505945581,55
SKS03,SKS02,EQM_3,3,1,0.25,120,before_decay,boundary_retained,4,peak_load_error,0.02874748158621319,0.0,0.02874748158621319,55
SKS03,SKS02,EQM_3,3,1,0.25,120,before_decay,boundary_retained,4,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,55
SKS03,SKS02,EQM_3,3,1,0.25,120,after_decay,original,2,profile_nrmse,0.16353177193812926,0.30464578413900684,-0.14111401220087758,120
SKS03,SKS02,EQM_3,3,1,0.25,120,after_decay,original,2,peak_load_error,0.02628396884066127,0.2720796028587913,-0.24579563401813,120
SKS03,SKS02,EQM_3,3,1,0.25,120,after_decay,original,2,peak_depth_error,0.14285714285714285,0.2857142857142857,-0.14285714285714285,120
SKS03,SKS02,EQM_3,3,1,0.25,120,after_decay,boundary_retained,2,profile_nrmse,0.11186266197680904,0.30464578413900684,-0.19278312216219778,120
SKS03,SKS02,EQM_3,3,1,0.25,120,after_decay,boundary_retained,2,peak_load_error,0.02628396884066127,0.2720796028587913,-0.24579563401813,120
SKS03,SKS02,EQM_3,3,1,0.25,120,after_decay,boundary_retained,2,peak_depth_error,0.14285714285714285,0.2857142857142857,-0.14285714285714285,120
SKS03,SKS02,EQM_3,3,1,0.25,120,after_decay,original,3,profile_nrmse,0.1298034437671427,0.15378301105692402,-0.023979567289781317,120
SKS03,SKS02,EQM_3,3,1,0.25,120,after_decay,original,3,peak_load_error,0.02628396884066127,0.0,0.02628396884066127,120
SKS03,SKS02,EQM_3,3,1,0.25,120,after_decay,original,3,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,120
SKS03,SKS02,EQM_3,3,1,0.25,120,after_decay,boundary_retained,3,profile_nrmse,0.10505476458687421,0.15378301105692402,-0.04872824647004981,120
SKS03,SKS02,EQM_3,3,1,0.25,120,after_decay,boundary_retained,3,peak_load_error,0.02628396884066127,0.0,0.02628396884066127,120
SKS03,SKS02,EQM_3,3,1,0.25,120,after_decay,boundary_retained,3,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,120
SKS03,SKS02,EQM_3,3,1,0.25,120,after_decay,original,4,profile_nrmse,0.054175616958096,0.15201938254232472,-0.09784376558422872,120
SKS03,SKS02,EQM_3,3,1,0.25,120,after_decay,original,4,peak_load_error,0.02628396884066127,0.0,0.02628396884066127,120
SKS03,SKS02,EQM_3,3,1,0.25,120,after_decay,original,4,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,120
SKS03,SKS02,EQM_3,3,1,0.25,120,after_decay,boundary_retained,4,profile_nrmse,0.054175616958096,0.15201938254232472,-0.09784376558422872,120
SKS03,SKS02,EQM_3,3,1,0.25,120,after_decay,boundary_retained,4,peak_load_error,0.02628396884066127,0.0,0.02628396884066127,120
SKS03,SKS02,EQM_3,3,1,0.25,120,after_decay,boundary_retained,4,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,120
SKS03,SKS02,EQM_3,3,1,0.25,240,shaking,original,2,profile_nrmse,0.226982159153076,0.20184124511493765,0.025140914038138368,240
SKS03,SKS02,EQM_3,3,1,0.25,240,shaking,original,2,peak_load_error,0.0,0.211540543682605,-0.211540543682605,240
SKS03,SKS02,EQM_3,3,1,0.25,240,shaking,original,2,peak_depth_error,0.0,0.14285714285714285,-0.14285714285714285,240
SKS03,SKS02,EQM_3,3,1,0.25,240,shaking,boundary_retained,2,profile_nrmse,0.11926019541382499,0.20184124511493765,-0.08258104970111266,240
SKS03,SKS02,EQM_3,3,1,0.25,240,shaking,boundary_retained,2,peak_load_error,0.1345309879939491,0.211540543682605,-0.07700955568865589,240
SKS03,SKS02,EQM_3,3,1,0.25,240,shaking,boundary_retained,2,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,240
SKS03,SKS02,EQM_3,3,1,0.25,240,shaking,original,3,profile_nrmse,0.12510013975856588,0.10465399370061473,0.020446146057951142,240
SKS03,SKS02,EQM_3,3,1,0.25,240,shaking,original,3,peak_load_error,0.1345309879939491,0.07986710911730582,0.054663878876643285,240
SKS03,SKS02,EQM_3,3,1,0.25,240,shaking,original,3,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,240
SKS03,SKS02,EQM_3,3,1,0.25,240,shaking,boundary_retained,3,profile_nrmse,0.07079458897854732,0.10465399370061473,-0.033859404722067415,240
SKS03,SKS02,EQM_3,3,1,0.25,240,shaking,boundary_retained,3,peak_load_error,0.0,0.07986710911730582,-0.07986710911730582,240
SKS03,SKS02,EQM_3,3,1,0.25,240,shaking,boundary_retained,3,peak_depth_error,0.0,0.14285714285714285,-0.14285714285714285,240
SKS03,SKS02,EQM_3,3,1,0.25,240,shaking,original,4,profile_nrmse,0.09253605269710162,0.10411781457470777,-0.01158176187760615,240
SKS03,SKS02,EQM_3,3,1,0.25,240,shaking,original,4,peak_load_error,0.1345309879939491,0.07986710911730582,0.054663878876643285,240
SKS03,SKS02,EQM_3,3,1,0.25,240,shaking,original,4,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,240
SKS03,SKS02,EQM_3,3,1,0.25,240,shaking,boundary_retained,4,profile_nrmse,0.09253605269710162,0.10411781457470777,-0.01158176187760615,240
SKS03,SKS02,EQM_3,3,1,0.25,240,shaking,boundary_retained,4,peak_load_error,0.1345309879939491,0.07986710911730582,0.054663878876643285,240
SKS03,SKS02,EQM_3,3,1,0.25,240,shaking,boundary_retained,4,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,240
SKS03,SKS02,EQM_3,3,1,0.25,240,before_decay,original,2,profile_nrmse,0.18949429398418638,0.2669709640090483,-0.07747667002486192,83
SKS03,SKS02,EQM_3,3,1,0.25,240,before_decay,original,2,peak_load_error,0.028624315574555664,0.34298138909463394,-0.31435707352007825,83
SKS03,SKS02,EQM_3,3,1,0.25,240,before_decay,original,2,peak_depth_error,0.14285714285714285,0.2857142857142857,-0.14285714285714285,83
SKS03,SKS02,EQM_3,3,1,0.25,240,before_decay,boundary_retained,2,profile_nrmse,0.11078753056227282,0.2669709640090483,-0.1561834334467755,83
SKS03,SKS02,EQM_3,3,1,0.25,240,before_decay,boundary_retained,2,peak_load_error,0.02868307917659898,0.34298138909463394,-0.314298309918035,83
SKS03,SKS02,EQM_3,3,1,0.25,240,before_decay,boundary_retained,2,peak_depth_error,0.14285714285714285,0.2857142857142857,-0.14285714285714285,83
SKS03,SKS02,EQM_3,3,1,0.25,240,before_decay,original,3,profile_nrmse,0.12960703632772475,0.13333270919676043,-0.00372567286903569,83
SKS03,SKS02,EQM_3,3,1,0.25,240,before_decay,original,3,peak_load_error,0.02868307917659898,0.0,0.02868307917659898,83
SKS03,SKS02,EQM_3,3,1,0.25,240,before_decay,original,3,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,83
SKS03,SKS02,EQM_3,3,1,0.25,240,before_decay,boundary_retained,3,profile_nrmse,0.11111762073872675,0.13333270919676043,-0.022215088458033688,83
SKS03,SKS02,EQM_3,3,1,0.25,240,before_decay,boundary_retained,3,peak_load_error,0.028624315574555664,0.0,0.028624315574555664,83
SKS03,SKS02,EQM_3,3,1,0.25,240,before_decay,boundary_retained,3,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,83
SKS03,SKS02,EQM_3,3,1,0.25,240,before_decay,original,4,profile_nrmse,0.06471305106283581,0.13170360745323048,-0.06699055639039467,83
SKS03,SKS02,EQM_3,3,1,0.25,240,before_decay,original,4,peak_load_error,0.02868307917659898,0.0,0.02868307917659898,83
SKS03,SKS02,EQM_3,3,1,0.25,240,before_decay,original,4,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,83
SKS03,SKS02,EQM_3,3,1,0.25,240,before_decay,boundary_retained,4,profile_nrmse,0.06471305106283581,0.13170360745323048,-0.06699055639039467,83
SKS03,SKS02,EQM_3,3,1,0.25,240,before_decay,boundary_retained,4,peak_load_error,0.02868307917659898,0.0,0.02868307917659898,83
SKS03,SKS02,EQM_3,3,1,0.25,240,before_decay,boundary_retained,4,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,83
SKS03,SKS02,EQM_3,3,1,0.25,240,after_decay,original,2,profile_nrmse,0.16351324408652027,0.30498088464944234,-0.14146764056292208,240
SKS03,SKS02,EQM_3,3,1,0.25,240,after_decay,original,2,peak_load_error,0.026248636872547196,0.27207110751883495,-0.24582247064628776,240
SKS03,SKS02,EQM_3,3,1,0.25,240,after_decay,original,2,peak_depth_error,0.14285714285714285,0.2857142857142857,-0.14285714285714285,240
SKS03,SKS02,EQM_3,3,1,0.25,240,after_decay,boundary_retained,2,profile_nrmse,0.11187590001295505,0.30498088464944234,-0.1931049846364873,240
SKS03,SKS02,EQM_3,3,1,0.25,240,after_decay,boundary_retained,2,peak_load_error,0.026248636872547196,0.27207110751883495,-0.24582247064628776,240
SKS03,SKS02,EQM_3,3,1,0.25,240,after_decay,boundary_retained,2,peak_depth_error,0.14285714285714285,0.2857142857142857,-0.14285714285714285,240
SKS03,SKS02,EQM_3,3,1,0.25,240,after_decay,original,3,profile_nrmse,0.1297957399109871,0.15386568506796783,-0.024069945156980715,240
SKS03,SKS02,EQM_3,3,1,0.25,240,after_decay,original,3,peak_load_error,0.026248636872547196,0.0,0.026248636872547196,240
SKS03,SKS02,EQM_3,3,1,0.25,240,after_decay,original,3,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,240
SKS03,SKS02,EQM_3,3,1,0.25,240,after_decay,boundary_retained,3,profile_nrmse,0.10505693133828656,0.15386568506796783,-0.04880875372968127,240
SKS03,SKS02,EQM_3,3,1,0.25,240,after_decay,boundary_retained,3,peak_load_error,0.026248636872547196,0.0,0.026248636872547196,240
SKS03,SKS02,EQM_3,3,1,0.25,240,after_decay,boundary_retained,3,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,240
SKS03,SKS02,EQM_3,3,1,0.25,240,after_decay,original,4,profile_nrmse,0.054177405636334594,0.1521000561899696,-0.09792265055363501,240
SKS03,SKS02,EQM_3,3,1,0.25,240,after_decay,original,4,peak_load_error,0.026248636872547196,0.0,0.026248636872547196,240
SKS03,SKS02,EQM_3,3,1,0.25,240,after_decay,original,4,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,240
SKS03,SKS02,EQM_3,3,1,0.25,240,after_decay,boundary_retained,4,profile_nrmse,0.054177405636334594,0.1521000561899696,-0.09792265055363501,240
SKS03,SKS02,EQM_3,3,1,0.25,240,after_decay,boundary_retained,4,peak_load_error,0.026248636872547196,0.0,0.026248636872547196,240
SKS03,SKS02,EQM_3,3,1,0.25,240,after_decay,boundary_retained,4,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,240
SKS03,SKS02,EQM_3,3,1,0.5,120,shaking,original,2,profile_nrmse,0.22676595456238832,0.2018081683610447,0.024957786201343618,120
SKS03,SKS02,EQM_3,3,1,0.5,120,shaking,original,2,peak_load_error,0.0,0.2110661885124413,-0.2110661885124413,120
SKS03,SKS02,EQM_3,3,1,0.5,120,shaking,original,2,peak_depth_error,0.0,0.14285714285714285,-0.14285714285714285,120
SKS03,SKS02,EQM_3,3,1,0.5,120,shaking,boundary_retained,2,profile_nrmse,0.11928258758250038,0.2018081683610447,-0.08252558077854433,120
SKS03,SKS02,EQM_3,3,1,0.5,120,shaking,boundary_retained,2,peak_load_error,0.13372967887067372,0.2110661885124413,-0.07733650964176758,120
SKS03,SKS02,EQM_3,3,1,0.5,120,shaking,boundary_retained,2,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,120
SKS03,SKS02,EQM_3,3,1,0.5,120,shaking,original,3,profile_nrmse,0.12513616197476196,0.10454908185136365,0.020587080123398313,120
SKS03,SKS02,EQM_3,3,1,0.5,120,shaking,original,3,peak_load_error,0.13372967887067372,0.07995931125401186,0.05377036761666186,120
SKS03,SKS02,EQM_3,3,1,0.5,120,shaking,original,3,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,120
SKS03,SKS02,EQM_3,3,1,0.5,120,shaking,boundary_retained,3,profile_nrmse,0.07079458897854733,0.10454908185136365,-0.033754492872816316,120
SKS03,SKS02,EQM_3,3,1,0.5,120,shaking,boundary_retained,3,peak_load_error,0.0,0.07995931125401186,-0.07995931125401186,120
SKS03,SKS02,EQM_3,3,1,0.5,120,shaking,boundary_retained,3,peak_depth_error,0.0,0.14285714285714285,-0.14285714285714285,120
SKS03,SKS02,EQM_3,3,1,0.5,120,shaking,original,4,profile_nrmse,0.09245643649095431,0.10410224270069587,-0.011645806209741566,120
SKS03,SKS02,EQM_3,3,1,0.5,120,shaking,original,4,peak_load_error,0.13372967887067372,0.07995931125401186,0.05377036761666186,120
SKS03,SKS02,EQM_3,3,1,0.5,120,shaking,original,4,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,120
SKS03,SKS02,EQM_3,3,1,0.5,120,shaking,boundary_retained,4,profile_nrmse,0.09245643649095431,0.10410224270069587,-0.011645806209741566,120
SKS03,SKS02,EQM_3,3,1,0.5,120,shaking,boundary_retained,4,peak_load_error,0.13372967887067372,0.07995931125401186,0.05377036761666186,120
SKS03,SKS02,EQM_3,3,1,0.5,120,shaking,boundary_retained,4,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,120
SKS03,SKS02,EQM_3,3,1,0.5,120,before_decay,original,2,profile_nrmse,0.18967815347473543,0.267061472519265,-0.07738331904452955,61
SKS03,SKS02,EQM_3,3,1,0.5,120,before_decay,original,2,peak_load_error,0.027430011839743428,0.3430539115573603,-0.3156238997176169,61
SKS03,SKS02,EQM_3,3,1,0.5,120,before_decay,original,2,peak_depth_error,0.14285714285714285,0.2857142857142857,-0.14285714285714285,61
SKS03,SKS02,EQM_3,3,1,0.5,120,before_decay,boundary_retained,2,profile_nrmse,0.11036006159160655,0.267061472519265,-0.15670141092765844,61
SKS03,SKS02,EQM_3,3,1,0.5,120,before_decay,boundary_retained,2,peak_load_error,0.028299798485588643,0.3430539115573603,-0.31475411307177165,61
SKS03,SKS02,EQM_3,3,1,0.5,120,before_decay,boundary_retained,2,peak_depth_error,0.14285714285714285,0.2857142857142857,-0.14285714285714285,61
SKS03,SKS02,EQM_3,3,1,0.5,120,before_decay,original,3,profile_nrmse,0.12912888851021204,0.1330936842711077,-0.003964795760895673,61
SKS03,SKS02,EQM_3,3,1,0.5,120,before_decay,original,3,peak_load_error,0.028299798485588643,0.0,0.028299798485588643,61
SKS03,SKS02,EQM_3,3,1,0.5,120,before_decay,original,3,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,61
SKS03,SKS02,EQM_3,3,1,0.5,120,before_decay,boundary_retained,3,profile_nrmse,0.11113593840953892,0.1330936842711077,-0.02195774586156879,61
SKS03,SKS02,EQM_3,3,1,0.5,120,before_decay,boundary_retained,3,peak_load_error,0.027430011839743428,0.0,0.027430011839743428,61
SKS03,SKS02,EQM_3,3,1,0.5,120,before_decay,boundary_retained,3,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,61
SKS03,SKS02,EQM_3,3,1,0.5,120,before_decay,original,4,profile_nrmse,0.0647153137890752,0.1312329198525041,-0.0665176060634289,61
SKS03,SKS02,EQM_3,3,1,0.5,120,before_decay,original,4,peak_load_error,0.028299798485588643,0.0,0.028299798485588643,61
SKS03,SKS02,EQM_3,3,1,0.5,120,before_decay,original,4,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,61
SKS03,SKS02,EQM_3,3,1,0.5,120,before_decay,boundary_retained,4,profile_nrmse,0.0647153137890752,0.1312329198525041,-0.0665176060634289,61
SKS03,SKS02,EQM_3,3,1,0.5,120,before_decay,boundary_retained,4,peak_load_error,0.028299798485588643,0.0,0.028299798485588643,61
SKS03,SKS02,EQM_3,3,1,0.5,120,before_decay,boundary_retained,4,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,61
SKS03,SKS02,EQM_3,3,1,0.5,120,after_decay,original,2,profile_nrmse,0.16492010808491048,0.30454804718270406,-0.13962793909779359,120
SKS03,SKS02,EQM_3,3,1,0.5,120,after_decay,original,2,peak_load_error,0.02633124448628887,0.2736112338799799,-0.247279989393691,120
SKS03,SKS02,EQM_3,3,1,0.5,120,after_decay,original,2,peak_depth_error,0.14285714285714285,0.2857142857142857,-0.14285714285714285,120
SKS03,SKS02,EQM_3,3,1,0.5,120,after_decay,boundary_retained,2,profile_nrmse,0.11185859185870896,0.30454804718270406,-0.19268945532399512,120
SKS03,SKS02,EQM_3,3,1,0.5,120,after_decay,boundary_retained,2,peak_load_error,0.02633124448628887,0.2736112338799799,-0.247279989393691,120
SKS03,SKS02,EQM_3,3,1,0.5,120,after_decay,boundary_retained,2,peak_depth_error,0.14285714285714285,0.2857142857142857,-0.14285714285714285,120
SKS03,SKS02,EQM_3,3,1,0.5,120,after_decay,original,3,profile_nrmse,0.129796727984572,0.15373107795239388,-0.023934349967821872,120
SKS03,SKS02,EQM_3,3,1,0.5,120,after_decay,original,3,peak_load_error,0.02633124448628887,0.0,0.02633124448628887,120
SKS03,SKS02,EQM_3,3,1,0.5,120,after_decay,original,3,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,120
SKS03,SKS02,EQM_3,3,1,0.5,120,after_decay,boundary_retained,3,profile_nrmse,0.10504946078188254,0.15373107795239388,-0.04868161717051134,120
SKS03,SKS02,EQM_3,3,1,0.5,120,after_decay,boundary_retained,3,peak_load_error,0.02633124448628887,0.0,0.02633124448628887,120
SKS03,SKS02,EQM_3,3,1,0.5,120,after_decay,boundary_retained,3,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,120
SKS03,SKS02,EQM_3,3,1,0.5,120,after_decay,original,4,profile_nrmse,0.05459447795018489,0.15196966369332474,-0.09737518574313984,120
SKS03,SKS02,EQM_3,3,1,0.5,120,after_decay,original,4,peak_load_error,0.02633124448628887,0.0,0.02633124448628887,120
SKS03,SKS02,EQM_3,3,1,0.5,120,after_decay,original,4,peak_depth_error,0.14285714285714285,0.0,0.14285714285714285,120
SKS03,SKS02,EQM_3,3,1,0.5,120,after_decay,boundary_retained,4,profile_nrmse,0.05459447795018489,0.15196966369332474,-0.09737518574313984,120
