pile,stage,reference_pitch_m,boundary_rule,interpolator,layout_source,additional_stations_b,total_retained,reference_levels,measured_span_m,head_to_dfos_gap_m,candidate_realised_z,uniform_realised_z,candidate_nrmse,uniform_nrmse,delta_nrmse,delta_distance_weighted_nrmse,candidate_outside_sse_fraction,delta_squared_error_inside,delta_squared_error_outside
T2,Step 6,0.4,original,linear,SKS02,4,5,44,19.8765,3.0964999999999994,0.000000;0.155787;0.719266;0.860136;1.000000,0.000000;0.256408;0.497900;0.759515;1.000000,0.029409168535494485,0.025434687721138452,0.003974480814356033,0.0021200850093243614,0.0,0.00021797585447728754,0.0
T2,Step 7,0.4,original,linear,SKS02,4,5,44,19.8765,3.0964999999999994,0.000000;0.155787;0.719266;0.860136;1.000000,0.000000;0.256408;0.497900;0.759515;1.000000,0.029026427566329904,0.03179420011712598,-0.0027677725507960736,-0.004598003931045057,0.0,-0.00016833766382445684,0.0
T2,Step 8,0.4,original,linear,SKS02,4,5,44,19.8765,3.0964999999999994,0.000000;0.155787;0.719266;0.860136;1.000000,0.000000;0.256408;0.497900;0.759515;1.000000,0.029968172423859085,0.032494737869979695,-0.0025265654461206107,-0.004487022729288765,0.0,-0.00015781663081254442,0.0
T2,Step 1,0.4,original,pchip,SKS02,4,5,44,19.8765,3.0964999999999994,0.000000;0.155787;0.719266;0.860136;1.000000,0.000000;0.256408;0.497900;0.759515;1.000000,0.031019620214542357,0.02929752459763141,0.0017220956169109458,0.00021542421870949374,0.0,0.00010387189070562732,0.0
T2,Step 2,0.4,original,pchip,SKS02,4,5,44,19.8765,3.0964999999999994,0.000000;0.155787;0.719266;0.860136;1.000000,0.000000;0.256408;0.497900;0.759515;1.000000,0.03147687920816474,0.01915812843243649,0.012318750775728252,0.00909887075563159,0.0,0.0006237600396516624,0.0
T2,Step 3,0.4,original,pchip,SKS02,4,5,44,19.8765,3.0964999999999994,0.000000;0.155787;0.719266;0.860136;1.000000,0.000000;0.256408;0.497900;0.759515;1.000000,0.03317594413172385,0.01878144209170655,0.014394502040017302,0.009976058367717859,0.0,0.0007479007019871356,0.0
T2,Step 4,0.4,original,pchip,SKS02,4,5,44,19.8765,3.0964999999999994,0.000000;0.155787;0.719266;0.860136;1.000000,0.000000;0.256408;0.497900;0.759515;1.000000,0.02390538405604278,0.015970883298236743,0.007934500757806037,0.004656624725767684,0.0,0.00031639827354100714,0.0
T2,Step 5,0.4,original,pchip,SKS02,4,5,44,19.8765,3.0964999999999994,0.000000;0.155787;0.719266;0.860136;1.000000,0.000000;0.256408;0.497900;0.759515;1.000000,0.02295083289550396,0.015675222412073326,0.007275610483430634,0.005078621705755369,0.0,0.00028102813292938067,0.0
T2,Step 6,0.4,original,pchip,SKS02,4,5,44,19.8765,3.0964999999999994,0.000000;0.155787;0.719266;0.860136;1.000000,0.000000;0.256408;0.497900;0.759515;1.000000,0.02399878757699986,0.0204244873838402,0.003574300193159661,0.0005637516585152783,0.0,0.00015878212027331537,0.0
T2,Step 7,0.4,original,pchip,SKS02,4,5,44,19.8765,3.0964999999999994,0.000000;0.155787;0.719266;0.860136;1.000000,0.000000;0.256408;0.497900;0.759515;1.000000,0.026420242927365115,0.027167221083396892,-0.0007469781560317766,-0.0038292286059419083,0.0,-4.002866505317812e-05,0.0
T2,Step 8,0.4,original,pchip,SKS02,4,5,44,19.8765,3.0964999999999994,0.000000;0.155787;0.719266;0.860136;1.000000,0.000000;0.256408;0.497900;0.759515;1.000000,0.029343473471019548,0.028866676345645943,0.0004767971253736049,-0.0028004552342119,0.0,2.775443210015295e-05,0.0
T2,Step 1,0.4,original,linear,SKS03,4,5,44,19.8765,3.0964999999999994,0.000000;0.155787;0.578397;0.860136;1.000000,0.000000;0.256408;0.497900;0.759515;1.000000,0.04917740933721142,0.02928084856281414,0.019896560774397276,0.016907150779194507,0.0,0.001561049496561194,0.0
T2,Step 2,0.4,original,linear,SKS03,4,5,44,19.8765,3.0964999999999994,0.000000;0.155787;0.578397;0.860136;1.000000,0.000000;0.256408;0.497900;0.759515;1.000000,0.037135954865079576,0.020333391077481076,0.0168025637875985,0.013534461909218008,0.0,0.0009656323510314404,0.0
T2,Step 3,0.4,original,linear,SKS03,4,5,44,19.8765,3.0964999999999994,0.000000;0.155787;0.578397;0.860136;1.000000,0.000000;0.256408;0.497900;0.759515;1.000000,0.031543375105909814,0.023187798038255616,0.008355577067654198,0.005332476575363575,0.0,0.0004573105352091999,0.0
T2,Step 4,0.4,original,linear,SKS03,4,5,44,19.8765,3.0964999999999994,0.000000;0.155787;0.578397;0.860136;1.000000,0.000000;0.256408;0.497900;0.759515;1.000000,0.028712931412352805,0.018741089199018613,0.009971842213334192,0.007744609987575087,0.0,0.00047320400592490425,0.0
T2,Step 5,0.4,original,linear,SKS03,4,5,44,19.8765,3.0964999999999994,0.000000;0.155787;0.578397;0.860136;1.000000,0.000000;0.256408;0.497900;0.759515;1.000000,0.02623384096550251,0.02060077132189926,0.005633069643603248,0.00437990897361468,0.0,0.00026382263274609075,0.0
T2,Step 6,0.4,original,linear,SKS03,4,5,44,19.8765,3.0964999999999994,0.000000;0.155787;0.578397;0.860136;1.000000,0.000000;0.256408;0.497900;0.759515;1.000000,0.023948160261850752,0.025434687721138452,-0.0014865274592876995,-0.0030189937862204093,0.0,-7.340895954454376e-05,0.0
T2,Step 7,0.4,original,linear,SKS03,4,5,44,19.8765,3.0964999999999994,0.000000;0.155787;0.578397;0.860136;1.000000,0.000000;0.256408;0.497900;0.759515;1.000000,0.02386163851053381,0.03179420011712598,-0.007932561606592167,-0.009459108278424395,0.0,-0.000441493368680463,0.0
T2,Step 8,0.4,original,linear,SKS03,4,5,44,19.8765,3.0964999999999994,0.000000;0.155787;0.578397;0.860136;1.000000,0.000000;0.256408;0.497900;0.759515;1.000000,0.024859623365074083,0.032494737869979695,-0.007635114504905612,-0.009296611045930315,0.0,-0.00043790711538535526,0.0
T2,Step 1,0.4,original,pchip,SKS03,4,5,44,19.8765,3.0964999999999994,0.000000;0.155787;0.578397;0.860136;1.000000,0.000000;0.256408;0.497900;0.759515;1.000000,0.045772543915154784,0.02929752459763141,0.016475019317523373,0.01410060382530888,0.0,0.0012367808289159557,0.0
T2,Step 2,0.4,original,pchip,SKS03,4,5,44,19.8765,3.0964999999999994,0.000000;0.155787;0.578397;0.860136;1.000000,0.000000;0.256408;0.497900;0.759515;1.000000,0.031476232472069036,0.01915812843243649,0.012318104039632547,0.009097681030254316,0.0,0.0006237193256020018,0.0
T2,Step 3,0.4,original,pchip,SKS03,4,5,44,19.8765,3.0964999999999994,0.000000;0.155787;0.578397;0.860136;1.000000,0.000000;0.256408;0.497900;0.759515;1.000000,0.02780260502729625,0.01878144209170655,0.009021162935589699,0.004919941750080554,0.0,0.00042024227925971223,0.0
T2,Step 4,0.4,original,pchip,SKS03,4,5,44,19.8765,3.0964999999999994,0.000000;0.155787;0.578397;0.860136;1.000000,0.000000;0.256408;0.497900;0.759515;1.000000,0.023543730351917216,0.015970883298236743,0.007572847053680474,0.004315900637136296,0.0,0.0002992381255578907,0.0
T2,Step 5,0.4,original,pchip,SKS03,4,5,44,19.8765,3.0964999999999994,0.000000;0.155787;0.578397;0.860136;1.000000,0.000000;0.256408;0.497900;0.759515;1.000000,0.02138870040178949,0.015675222412073326,0.005713477989716165,0.0036079778792969253,0.0,0.00021176390720954402,0.0
T2,Step 6,0.4,original,pchip,SKS03,4,5,44,19.8765,3.0964999999999994,0.000000;0.155787;0.578397;0.860136;1.000000,0.000000;0.256408;0.497900;0.759515;1.000000,0.02099727391507973,0.0204244873838402,0.0005727865312395303,-0.002261256797125275,0.0,2.372582697224014e-05,0.0
T2,Step 7,0.4,original,pchip,SKS03,4,5,44,19.8765,3.0964999999999994,0.000000;0.155787;0.578397;0.860136;1.000000,0.000000;0.256408;0.497900;0.759515;1.000000,0.02324783753666199,0.027167221083396892,-0.003919383546734902,-0.0068152040603039615,0.0,-0.00019759595126313446,0.0
T2,Step 8,0.4,original,pchip,SKS03,4,5,44,19.8765,3.0964999999999994,0.000000;0.155787;0.578397;0.860136;1.000000,0.000000;0.256408;0.497900;0.759515;1.000000,0.026489455200565185,0.028866676345645943,-0.0023772211450807587,-0.005486885503986769,0.0,-0.0001315937664215252,0.0
T2,Step 1,0.4,boundary_constrained,linear,SKS02,2,3,44,19.8765,3.0964999999999994,0.000000;0.155787;1.000000,0.000000;0.497900;1.000000,0.09572012207373008,0.04207218026754934,0.053647941806180745,0.04841402873709459,0.0,0.007392273417344621,0.0
